county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
45051,SC,Horry County,231014,4,4,3,1,0.9488,0.8831,0.6309,SC,Horry,0.7368,0.7658,0.7664,0.5891,0.5146
45053,SC,Jasper County,16094,4,4,3,1,0.9231,0.8811,0.1483,SC,Jasper,0.9433,0.9624,0.7272,0.9071,0.8775
45055,SC,Kershaw County,34819,4,3,3,1,0.7921,0.7731,0.3358,SC,Kershaw,0.4879,0.6461,0.5958,0.7015,0.1314
45057,SC,Lancaster County,46596,4,4,4,1,0.9584,0.9575,0.5151,SC,Lancaster,0.5165,0.4863,0.6722,0.682,0.3129
45059,SC,Laurens County,39609,4,3,3,1,0.8257,0.8037,0.3929,SC,Laurens,0.9061,0.9376,0.7613,0.711,0.8447
45061,SC,Lee County,10945,4,2,2,1,0.513,0.5039,0.2062,SC,Lee,0.9265,0.9637,0.2377,0.9551,0.9784
45063,SC,Lexington County,142565,4,4,4,1,0.9519,0.9391,0.427,SC,Lexington,0.4984,0.4166,0.5815,0.6308,0.4707
45065,SC,McCormick County,7816,4,4,4,1,0.9608,0.9608,0.9608,SC,McCormick,0.5872,0.5547,0.3358,0.8698,0.5837
45067,SC,Marion County,18446,4,3,3,1,0.8785,0.8739,0.2573,SC,Marion,0.9354,0.9784,0.7518,0.9338,0.7257
45069,SC,Marlboro County,16874,4,1,1,1,0.393,0.3438,0.1585,SC,Marlboro,0.9892,0.9927,0.8122,0.9284,0.9647
45071,SC,Newberry County,21740,4,4,4,1,0.9035,0.9001,0.811,SC,Newberry,0.8227,0.7123,0.9322,0.795,0.6152
45073,SC,Oconee County,46560,4,2,2,1,0.6712,0.6495,0.5228,SC,Oconee,0.7817,0.7327,0.8982,0.4701,0.6445
45075,SC,Orangeburg County,51039,4,3,3,1,0.7609,0.7517,0.3262,SC,Orangeburg,0.8924,0.9421,0.5611,0.9532,0.8157
45077,SC,Pickens County,65304,4,3,3,1,0.8988,0.8886,0.489,SC,Pickens,0.5659,0.6604,0.0411,0.4459,0.9185
45079,SC,Richland County,196765,4,4,4,1,0.9446,0.9325,0.3444,SC,Richland,0.781,0.7008,0.4777,0.9166,0.831
45081,SC,Saluda County,11391,4,3,2,1,0.7507,0.7402,0.5662,SC,Saluda,0.8826,0.8609,0.803,0.8055,0.7864
45083,SC,Spartanburg County,155727,4,3,3,1,0.8603,0.843,0.2203,SC,Spartanburg,0.7772,0.6531,0.7562,0.7091,0.7782
45085,SC,Sumter County,52785,4,3,3,1,0.8826,0.8701,0.3254,SC,Sumter,0.9179,0.8883,0.7202,0.8988,0.9173
45087,SC,Union County,16066,4,2,2,1,0.6896,0.6784,0,SC,Union,0.8571,0.8138,0.7463,0.747,0.832
45089,SC,Williamsburg County,18478,4,3,3,1,0.7858,0.7798,0.5082,SC,Williamsburg,0.964,0.8705,0.8603,0.9593,0.9838
45091,SC,York County,131356,4,4,4,1,0.9685,0.9661,0.3158,SC,York,0.3727,0.3087,0.3861,0.684,0.3756
46003,SD,Aurora County,1946,4,4,4,1,1,0.9203,0.5632,SD,Aurora,0.1569,0.1213,0.5083,0.3657,0.1521
46005,SD,Beadle County,10769,4,4,4,1,1,0.9416,0.2351,SD,Beadle,0.6044,0.3689,0.6913,0.6114,0.781
46007,SD,Bennett County,1534,4,4,3,1,1,0.8559,0,SD,Bennett,0.8743,0.9653,0.7034,0.9532,0.4462
46009,SD,Bon Homme County,4388,4,4,2,1,1,0.7336,0.1465,SD,Bon Homme,0.1789,0.3269,0.0398,0.4179,0.24
46011,SD,Brookings County,18133,4,4,4,1,1,0.9708,0.3,SD,Brookings,0.1416,0.1655,0.0092,0.3355,0.6852
46013,SD,Brown County,22451,4,4,3,1,1,0.866,0.3206,SD,Brown,0.2008,0.1044,0.1375,0.4243,0.5942
46015,SD,Brule County,3484,4,4,4,1,1,0.9271,0.9271,SD,Brule,0.2966,0.1881,0.1598,0.4885,0.6951
46017,SD,Buffalo County,769,4,4,3,1,1,0.883,0.883,SD,Buffalo,0.9863,0.999,0.7667,0.9895,0.9236
46019,SD,Butte County,6285,4,4,3,1,1,0.8522,0.0493,SD,Butte,0.4997,0.6254,0.3899,0.3253,0.443
46021,SD,Campbell County,1569,4,4,1,1,1,0.4818,0.4818,SD,Campbell,0.0236,0.0201,0.0703,0.0073,0.184
46023,SD,Charles Mix County,5666,4,4,2,1,1,0.6903,0.6657,SD,Charles Mix,0.7288,0.8851,0.1601,0.768,0.682
46025,SD,Clark County,2538,4,4,4,1,1,0.9169,0.9058,SD,Clark,0.1445,0.212,0.4497,0.1903,0.0856
46027,SD,Clay County,7605,4,4,3,1,1,0.8024,0.7596,SD,Clay,0.5684,0.6289,0.015,0.4179,0.9889
46029,SD,Codington County,17968,4,4,4,1,1,0.9452,0.1296,SD,Codington,0.3466,0.2514,0.3192,0.2562,0.6929
46031,SD,Corson County,2107,4,4,2,1,1,0.6559,0.5847,SD,Corson,0.7575,0.9185,0.2097,0.9682,0.5356
46033,SD,Custer County,6095,4,4,2,1,1,0.6871,0.0866,SD,Custer,0.3453,0.317,0.1712,0.3332,0.6725
46035,SD,Davison County,12109,4,4,4,1,1,0.9811,0.9445,SD,Davison,0.3291,0.3014,0.1496,0.3141,0.6903
46037,SD,Day County,5350,4,4,4,1,1,0.9101,0.9101,SD,Day,0.1353,0.2791,0.0885,0.4319,0.1146
46039,SD,Deuel County,3049,4,4,4,1,1,0.9826,0.9816,SD,Deuel,0.0344,0.0589,0.1983,0.0426,0.0643
46041,SD,Dewey County,2694,4,4,3,1,1,0.8307,0.0208,SD,Dewey,0.8224,0.9316,0.1891,0.9825,0.7785
46043,SD,Douglas County,2109,4,4,4,1,1,0.9369,0.2665,SD,Douglas,0.2365,0.3049,0.1264,0.1359,0.4609
46045,SD,Edmunds County,2931,4,4,3,1,1,0.7912,0.579,SD,Edmunds,0.0089,0.0264,0.0732,0.0458,0.0398
46047,SD,Fall River County,5481,4,4,3,1,1,0.757,0,SD,Fall River,0.5509,0.5735,0.3927,0.4682,0.612
46049,SD,Faulk County,1781,4,4,4,1,1,0.9551,0.9551,SD,Faulk,0.2546,0.2788,0.1025,0.0589,0.6811
46051,SD,Grant County,4669,4,4,4,1,1,0.9732,0.8387,SD,Grant,0.0929,0.0875,0.3004,0.2336,0.141
46053,SD,Gregory County,3261,4,4,4,1,1,0.9647,0,SD,Gregory,0.1582,0.2444,0.1703,0.3934,0.15310000000000001
46055,SD,Haakon County,1645,4,4,4,1,1,0.9453,0,SD,Haakon,0.3052,0.2743,0.1964,0.1445,0.7027
46057,SD,Hamlin County,3833,4,4,4,1,1,0.9802,0.9776,SD,Hamlin,0.1238,0.0863,0.4134,0.2046,0.1935
46059,SD,Hand County,2930,4,4,4,1,1,0.9829,0.9829,SD,Hand,0.0347,0.0029,0.1235,0.0302,0.2826
46061,SD,Hanson County,1886,4,4,4,1,1,0.9295,0.9295,SD,Hanson,0.0022,0.0404,0.1381,0.008,0
46063,SD,Harding County,1216,4,4,4,1,1,0.9951,0.2278,SD,Harding,0.0293,0.0175,0.0038,0.2276,0.5547
46065,SD,Hughes County,10263,4,4,4,1,1,0.9903,0.3175,SD,Hughes,0.3701,0.0592,0.1789,0.5242,0.9927
46067,SD,Hutchinson County,5188,4,4,4,1,1,0.9497,0.4749,SD,Hutchinson,0.1741,0.1127,0.585,0.2562,0.1961
46069,SD,Hyde County,1282,4,4,4,1,1,1,1,SD,Hyde,0.0051,0.0041,0.0159,0.3657,0.0687
46071,SD,Jackson County,1697,4,4,2,1,1,0.6989,0,SD,Jackson,0.9793,0.9908,0.3864,0.9325,0.9971
46073,SD,Jerauld County,1644,4,4,4,1,1,0.9708,0.9708,SD,Jerauld,0.1311,0.0388,0.303,0.2046,0.4465
46075,SD,Jones County,1017,4,4,2,1,1,0.6549,0,SD,Jones,0.1283,0.0761,0.0805,0.4535,0.4163
46077,SD,Kingsbury County,4225,4,4,2,1,1,0.6701,0.3245,SD,Kingsbury,0.0461,0.0481,0.0913,0.0105,0.1999
46079,SD,Lake County,7565,4,4,3,1,1,0.8928,0.287,SD,Lake,0.15310000000000001,0.1407,0.1248,0.2046,0.437
46081,SD,Lawrence County,17286,4,4,3,1,0.9072,0.7633,0.0153,SD,Lawrence,0.338,0.3351,0.0891,0.3084,0.747
46083,SD,Lincoln County,31399,4,4,4,1,1,0.9123,0.5054,SD,Lincoln,0.0395,0.0124,0.3141,0.2381,0.0703
46085,SD,Lyman County,2947,4,4,4,1,1,0.96,0.5436,SD,Lyman,0.7708,0.6674,0.7785,0.8348,0.6518
46087,SD,McCook County,3478,4,4,3,1,1,0.7829,0.4083,SD,McCook,0.0792,0.1279,0.2327,0.1903,0.0847
46089,SD,McPherson County,2127,4,4,2,1,1,0.5985,0.5985,SD,McPherson,0.1114,0.1903,0.1922,0.0907,0.1505
46091,SD,Marshall County,3816,4,4,4,1,1,0.9914,0.8619,SD,Marshall,0.112,0.0493,0.472,0.4949,0.1273
46093,SD,Meade County,15259,4,4,2,1,0.9483,0.7297,0.0254,SD,Meade,0.19,0.2734,0.0395,0.4087,0.3631
46095,SD,Mellette County,1129,4,4,2,1,1,0.558,9e-4,SD,Mellette,0.8463,0.9211,0.1197,0.9338,0.9414
46097,SD,Miner County,2090,4,4,3,1,1,0.8885,0.888,SD,Miner,0.1525,0.1394,0.7129,0.0812,0.1114
46099,SD,Minnehaha County,96413,4,4,4,1,1,0.9881,0.2414,SD,Minnehaha,0.4013,0.1677,0.5484,0.5242,0.7072
46101,SD,Moody County,3929,4,4,3,1,1,0.8962,0.2049,SD,Moody,0.2731,0.0942,0.5971,0.6085,0.4102
46102,SD,Oglala Lakota County,3518,4,4,2,1,1,0.5389,0.021,SD,Oglala Lakota,0.9911,1,0.6731,0.9981,0.9803
46103,SD,Pennington County,57443,4,4,3,1,0.9498,0.8797,0.0546,SD,Pennington,0.5726,0.4402,0.4806,0.5579,0.7785
46105,SD,Perkins County,3662,4,4,4,1,1,0.9765,0.1292,SD,Perkins,0.3342,0.1518,0.2505,0.2508,0.9023
46107,SD,Potter County,3195,4,4,4,1,1,1,1,SD,Potter,0.0372,0.0283,0.0843,0.2409,0.1515
46109,SD,Roberts County,7014,4,4,4,1,1,0.9253,0.5163,SD,Roberts,0.7409,0.7018,0.6715,0.8285,0.5866
46111,SD,Sanborn County,1845,4,4,3,1,1,0.8883,0.8883,SD,Sanborn,0.0837,0.1136,0.2568,0.1945,0.098
46115,SD,Spink County,4946,4,4,3,1,1,0.8544,0.6664,SD,Spink,0.0554,0.0376,0.1913,0.2241,0.147
46117,SD,Stanley County,1906,4,4,3,1,1,0.7702,0,SD,Stanley,0.015,6e-4,0.0369,0.4125,0.1419
46119,SD,Sully County,2080,4,4,4,1,1,1,1,SD,Sully,0.0302,0.0086,0.1349,0.1983,0.1458
46121,SD,Todd County,5288,4,4,1,1,1,0.2241,0.0055,SD,Todd,0.9628,0.9822,0.4774,0.9968,0.9698
46123,SD,Tripp County,4187,4,4,3,1,1,0.8741,0.0012,SD,Tripp,0.5121,0.4901,0.7097,0.5395,0.3351
46125,SD,Turner County,5463,4,4,3,1,1,0.8193,0.2457,SD,Turner,0.0856,0.0786,0.522,0.0907,0.0796
46127,SD,Union County,9035,4,4,3,1,0.9996,0.8528,0.397,SD,Union,0.0697,0.0363,0.4249,0.3046,0.0853
46129,SD,Walworth County,4405,4,4,3,1,1,0.8915,0.8915,SD,Walworth,0.4838,0.3361,0.5245,0.5672,0.6454
46135,SD,Yankton County,14735,4,4,3,1,1,0.8408,0.0297,SD,Yankton,0.2737,0.1448,0.2438,0.3819,0.6859
46137,SD,Ziebach County,1632,4,4,3,1,1,0.864,0,SD,Ziebach,0.9106,0.9586,0.2171,0.9787,0.9704
47001,TN,Anderson County,39041,4,4,4,1,0.9425,0.9357,0.0271,TN,Anderson,0.6299,0.5719,0.7447,0.3616,0.6254
47003,TN,Bedford County,22721,4,3,2,1,0.7559,0.7382,0.5923,TN,Bedford,0.6989,0.7024,0.8689,0.6044,0.3641
47005,TN,Benton County,10191,4,2,2,1,0.522,0.512,0.2327,TN,Benton,0.4418,0.698,0.5321,0.0703,0.204
47007,TN,Bledsoe County,6931,4,3,3,1,0.7726,0.7726,0.7722,TN,Bledsoe,0.6757,0.7976,0.3985,0.3889,0.6703
47009,TN,Blount County,65337,4,4,4,1,0.9129,0.9051,0.342,TN,Blount,0.2842,0.3501,0.2053,0.3046,0.3854
47011,TN,Bradley County,50788,4,3,3,1,0.8831,0.8735,0.4169,TN,Bradley,0.7292,0.6996,0.7393,0.451,0.6948
47013,TN,Campbell County,22663,4,2,2,1,0.6991,0.6917,0.1833,TN,Campbell,0.7568,0.8822,0.5567,0.0302,0.8237
47015,TN,Cannon County,7333,4,2,2,1,0.6854,0.6851,0.6829,TN,Cannon,0.3144,0.4742,0.24,0.1569,0.3428
47017,TN,Carroll County,15561,4,2,2,1,0.5994,0.5983,0.0661,TN,Carroll,0.5493,0.5,0.5592,0.4701,0.5983
47019,TN,Carter County,30888,4,3,3,1,0.8591,0.854,0.0039,TN,Carter,0.6454,0.8049,0.6353,0.1181,0.5169
47021,TN,Cheatham County,18924,4,3,3,1,0.8551,0.8471,0.3324,TN,Cheatham,0.2763,0.3479,0.3584,0.2562,0.2597
47023,TN,Chester County,8539,4,3,3,1,0.8275,0.8275,0.799,TN,Chester,0.5064,0.6792,0.3094,0.451,0.4013
47025,TN,Claiborne County,17986,4,4,4,1,0.9496,0.9496,0.9321,TN,Claiborne,0.6369,0.8456,0.464,0.0812,0.5732
47027,TN,Clay County,5192,4,4,4,1,0.9992,0.9992,0.9992,TN,Clay,0.6477,0.7091,0.8927,0.1181,0.4198
47029,TN,Cocke County,20723,4,2,2,1,0.6387,0.6267,0.4246,TN,Cocke,0.6814,0.8994,0.8011,0.2046,0.2575
47031,TN,Coffee County,28683,4,4,4,1,0.9133,0.9095,0.562,TN,Coffee,0.5414,0.4975,0.8466,0.3845,0.3561
47033,TN,Crockett County,7618,4,4,4,1,0.9997,0.9997,0.9997,TN,Crockett,0.7594,0.7196,0.9682,0.6416,0.3154
47035,TN,Cumberland County,34602,4,2,2,1,0.7299,0.7265,0.2792,TN,Cumberland,0.4328,0.6305,0.4962,0.1327,0.253
47037,TN,Davidson County,376654,4,4,4,1,0.9919,0.9911,0.6134,TN,Davidson,0.6916,0.6725,0.3087,0.8313,0.7693
47039,TN,Decatur County,8423,4,1,1,1,0.3728,0.3728,0.3714,TN,Decatur,0.3679,0.7447,0.1521,0.2562,0.175
47041,TN,DeKalb County,11636,4,4,4,1,0.9104,0.9104,0.8884,TN,DeKalb,0.6267,0.7342,0.5229,0.3845,0.5347
47043,TN,Dickson County,25701,4,2,2,1,0.6884,0.6779,0.1343,TN,Dickson,0.3463,0.3676,0.4567,0.3421,0.3237
47045,TN,Dyer County,19410,4,4,4,1,0.9936,0.9934,0.8411,TN,Dyer,0.6973,0.7995,0.8892,0.5554,0.2215
47047,TN,Fayette County,20430,4,3,3,1,0.7615,0.7584,0.218,TN,Fayette,0.4656,0.506,0.5939,0.7126,0.2053
47049,TN,Fentress County,10990,4,4,4,1,0.9999,0.9999,0.9999,TN,Fentress,0.4628,0.6922,0.661,0.0302,0.2037
47051,TN,Franklin County,22703,4,2,2,1,0.7436,0.741,0.2021,TN,Franklin,0.528,0.5525,0.7053,0.3705,0.3835
47053,TN,Gibson County,26514,4,4,4,1,0.9234,0.9192,0.754,TN,Gibson,0.7829,0.7358,0.9153,0.6104,0.5337
47055,TN,Giles County,16532,4,1,1,1,0.4727,0.469,0.3977,TN,Giles,0.4844,0.5108,0.3348,0.4822,0.5614
47057,TN,Grainger County,13600,4,3,3,1,0.8095,0.8021,0.5055,TN,Grainger,0.5045,0.7011,0.5506,0.1623,0.3119
47059,TN,Greene County,37827,4,3,3,1,0.8802,0.879,0.0013,TN,Greene,0.5885,0.6591,0.7193,0.212,0.4548
47061,TN,Grundy County,7688,4,3,3,1,0.8897,0.8897,0.8157,TN,Grundy,0.8186,0.909,0.8189,0.4087,0.5863
47063,TN,Hamblen County,30867,4,4,4,1,0.9831,0.9825,0.8443,TN,Hamblen,0.8689,0.9153,0.8953,0.5274,0.6378
47065,TN,Hamilton County,179011,4,4,4,1,0.9959,0.9952,0.9577,TN,Hamilton,0.5404,0.5086,0.4408,0.6731,0.5493
47067,TN,Hancock County,4505,4,4,4,1,0.9958,0.9958,0.9958,TN,Hancock,0.8367,0.9268,0.8335,0.0239,0.8119
47069,TN,Hardeman County,12931,4,2,2,1,0.7085,0.7085,0.6168,TN,Hardeman,0.8889,0.9694,0.6194,0.8517,0.6684
47071,TN,Hardin County,17636,4,2,2,1,0.5167,0.5144,0.0536,TN,Hardin,0.5216,0.6856,0.5742,0.2562,0.3253
47073,TN,Hawkins County,30859,4,4,4,1,0.9715,0.9706,0.7823,TN,Hawkins,0.5796,0.6741,0.6617,0.0907,0.5376
47075,TN,Haywood County,9709,4,3,3,1,0.7629,0.7594,0.2935,TN,Haywood,0.8816,0.9115,0.9099,0.9064,0.4835
47077,TN,Henderson County,15048,4,2,2,1,0.559,0.5549,0.0657,TN,Henderson,0.6162,0.7492,0.4437,0.4023,0.5226
47079,TN,Henry County,20444,4,3,3,1,0.8293,0.8273,0.264,TN,Henry,0.6133,0.5945,0.7269,0.4125,0.5286
47081,TN,Hickman County,12440,4,3,3,1,0.8726,0.8648,0.6681,TN,Hickman,0.3386,0.4558,0.0773,0.3141,0.5869
47083,TN,Houston County,4702,4,4,4,1,0.9543,0.9543,0.9543,TN,Houston,0.4946,0.6432,0.5076,0.2613,0.3657
47085,TN,Humphreys County,10354,4,4,4,1,1,1,1,TN,Humphreys,0.3068,0.7094,0.1213,0.2778,0.1244
47087,TN,Jackson County,6888,4,4,4,1,0.998,0.998,0.9975,TN,Jackson,0.6155,0.8574,0.4357,0.1127,0.4885
47089,TN,Jefferson County,28689,4,3,3,1,0.8297,0.8212,0.7656,TN,Jefferson,0.563,0.5684,0.7498,0.2409,0.4806
47091,TN,Johnson County,10325,4,3,3,1,0.794,0.7933,0.1554,TN,Johnson,0.6337,0.662,0.2976,0.2276,0.8969
47093,TN,Knox County,231167,4,4,4,1,0.9865,0.9847,0.707,TN,Knox,0.3498,0.3762,0.19,0.5181,0.444
47095,TN,Lake County,3127,4,4,4,1,1,1,1,TN,Lake,0.9526,0.9777,0.3491,0.7171,0.9959
47097,TN,Lauderdale County,12433,4,4,4,1,0.9496,0.9476,0.4605,TN,Lauderdale,0.972,0.9363,0.93,0.7903,0.9558
47099,TN,Lawrence County,21860,4,3,3,1,0.7555,0.7546,0.4447,TN,Lawrence,0.802,0.9029,0.9328,0.1983,0.4745
47101,TN,Lewis County,6525,4,4,4,1,0.9779,0.9779,0.9776,TN,Lewis,0.5111,0.7677,0.4841,0.1983,0.2763
47103,TN,Lincoln County,18557,4,2,2,1,0.6993,0.6893,0.148,TN,Lincoln,0.4539,0.3982,0.6458,0.4271,0.3959
47105,TN,Loudon County,28070,4,3,3,1,0.853,0.8354,0.2261,TN,Loudon,0.2479,0.2896,0.3081,0.4087,0.2365
47107,TN,McMinn County,27503,4,2,2,1,0.6773,0.6722,0.1325,TN,McMinn,0.6537,0.7511,0.6938,0.3596,0.4602
47109,TN,McNairy County,14351,4,1,1,1,0.4633,0.4623,0.0635,TN,McNairy,0.4144,0.747,0.3495,0.3355,0.1184
47111,TN,Macon County,12735,4,4,4,1,0.9994,0.9994,0.9994,TN,Macon,0.5611,0.7572,0.6563,0.2753,0.2654
47113,TN,Madison County,50135,4,4,4,1,0.966,0.9654,0.947,TN,Madison,0.8536,0.8523,0.739,0.837,0.7171
47115,TN,Marion County,15589,4,4,4,1,0.9893,0.9884,0.9738,TN,Marion,0.4271,0.6391,0.4484,0.2658,0.2081
47117,TN,Marshall County,16165,4,3,2,1,0.7509,0.741,0.4509,TN,Marshall,0.4933,0.6499,0.683,0.4736,0.1595
47119,TN,Maury County,48366,4,3,3,1,0.8583,0.8542,0.5801,TN,Maury,0.3278,0.3558,0.4125,0.564,0.2279
47121,TN,Meigs County,6890,4,2,2,1,0.6009,0.5968,0.1554,TN,Meigs,0.4978,0.7202,0.2753,0.2046,0.4644
47123,TN,Monroe County,23725,4,2,2,1,0.6088,0.5911,0.207,TN,Monroe,0.6474,0.7588,0.7377,0.3103,0.4109
47125,TN,Montgomery County,92961,4,4,4,1,0.9827,0.9823,0.9488,TN,Montgomery,0.5589,0.4905,0.7766,0.7651,0.3001
47127,TN,Moore County,3380,4,1,1,1,0.4825,0.4775,0.2571,TN,Moore,0.1108,0.2954,0.0691,0.2148,0.1076
47129,TN,Morgan County,10120,4,4,4,1,0.9984,0.9982,0.98,TN,Morgan,0.6884,0.9246,0.2788,0.2855,0.6022
47131,TN,Obion County,17645,4,4,4,1,0.9533,0.9531,0.7829,TN,Obion,0.7626,0.7893,0.9137,0.5274,0.4093
47133,TN,Overton County,12328,4,4,4,1,0.9987,0.9987,0.994,TN,Overton,0.4497,0.6448,0.5672,0.0458,0.2775
47135,TN,Perry County,5663,4,4,4,1,0.9977,0.9977,0.9977,TN,Perry,0.5487,0.852,0.3673,0.2702,0.2791
47137,TN,Pickett County,4182,4,4,4,1,0.9983,0.9983,0.9668,TN,Pickett,0.2794,0.4462,0.4217,0.0302,0.2129
47139,TN,Polk County,9621,4,2,2,1,0.6828,0.6761,0.0318,TN,Polk,0.4666,0.732,0.2524,0.212,0.3587
47141,TN,Putnam County,40197,4,3,3,1,0.878,0.8776,0.3296,TN,Putnam,0.6365,0.7645,0.5299,0.3845,0.5111
47143,TN,Rhea County,17321,4,3,2,1,0.7964,0.553,0.1087,TN,Rhea,0.7505,0.8125,0.9519,0.3332,0.353
47145,TN,Roane County,28437,4,3,3,1,0.8615,0.8548,0.0442,TN,Roane,0.3205,0.3889,0.1926,0.2202,0.5089
47147,TN,Robertson County,32732,4,3,3,1,0.8524,0.8482,0.4994,TN,Robertson,0.3097,0.3924,0.5165,0.5115,0.1359
47149,TN,Rutherford County,146467,4,4,4,1,0.9729,0.9709,0.8037,TN,Rutherford,0.3975,0.3437,0.5465,0.6862,0.2686
47151,TN,Scott County,11390,4,4,4,1,0.9998,0.9998,0.9998,TN,Scott,0.7454,0.9424,0.8409,0.013,0.4017
47153,TN,Sequatchie County,7798,4,3,3,1,0.8662,0.8637,0.8637,TN,Sequatchie,0.5401,0.7257,0.6127,0.1983,0.3205
47155,TN,Sevier County,66371,4,3,3,1,0.8408,0.828,0.2137,TN,Sevier,0.6633,0.7422,0.6766,0.3396,0.5388
47157,TN,Shelby County,431144,4,4,4,1,0.9788,0.9771,0.4011,TN,Shelby,0.8803,0.8803,0.7737,0.9446,0.6814
47159,TN,Smith County,10485,4,4,4,1,0.9674,0.9674,0.921,TN,Smith,0.3861,0.4602,0.5694,0.2658,0.2638
47161,TN,Stewart County,7879,4,3,3,1,0.8325,0.8308,0.7171,TN,Stewart,0.295,0.4612,0.1932,0.2702,0.2887
47163,TN,Sullivan County,85412,4,4,4,1,0.947,0.9453,0.4031,TN,Sullivan,0.5452,0.6601,0.585,0.1945,0.4535
47165,TN,Sumner County,87431,4,4,4,1,0.962,0.961,0.7001,TN,Sumner,0.3001,0.2658,0.5411,0.5022,0.2384
47167,TN,Tipton County,26651,4,4,4,1,0.9109,0.9077,0.6509,TN,Tipton,0.3937,0.4631,0.5843,0.6197,0.1483
47169,TN,Trousdale County,4449,4,4,4,1,0.9537,0.9537,0.9537,TN,Trousdale,0.3141,0.6706,0.0245,0.5083,0.2565
47171,TN,Unicoi County,9809,4,4,4,1,0.9714,0.9713,0.9576,TN,Unicoi,0.6286,0.684,0.8195,0.2276,0.436
47173,TN,Union County,11182,4,2,2,1,0.6941,0.6825,0.1735,TN,Union,0.5105,0.6833,0.4593,0.0385,0.499
47175,TN,Van Buren County,3574,4,3,3,1,0.7734,0.7734,0.7552,TN,Van Buren,0.5767,0.6992,0.5579,0.0589,0.5837
47177,TN,Warren County,21051,4,3,3,1,0.8629,0.86240000000000006,0.7072,TN,Warren,0.7836,0.7097,0.9386,0.4605,0.613
47179,TN,Washington County,68923,4,4,4,1,0.9398,0.9381,0.5084,TN,Washington,0.6136,0.6044,0.4192,0.3762,0.7829
47181,TN,Wayne County,8811,4,1,1,1,0.4133,0.413,0.3588,TN,Wayne,0.7406,0.7139,0.3969,0.3396,0.9478
47183,TN,Weakley County,17552,4,3,3,1,0.8104,0.8066,0.5728,TN,Weakley,0.6404,0.697,0.3838,0.4211,0.712
47185,TN,White County,14094,4,4,4,1,0.9046,0.9046,0.7371,TN,White,0.4691,0.7524,0.4873,0.1983,0.19
47187,TN,Williamson County,100215,4,4,4,1,0.9377,0.9329,0.6483,TN,Williamson,0.0213,0.0115,0.1426,0.4854,0.0379
47189,TN,Wilson County,64678,4,4,4,1,0.9239,0.9192,0.6745,TN,Wilson,0.1738,0.1276,0.4278,0.4854,0.1728
48001,TX,Anderson County,26675,4,1,1,1,0.4527,0.4096,0.2012,TX,Anderson,0.8428,0.7575,0.4208,0.8094,0.9691
48003,TX,Andrews County,8692,4,4,3,1,0.9999,0.78,0.4824,TX,Andrews,0.6419,0.6219,0.6935,0.9252,0.3125
48005,TX,Angelina County,43989,4,2,2,1,0.6084,0.5733,0.3101,TX,Angelina,0.9889,0.9491,0.9825,0.7919,0.9609
48007,TX,Aransas County,18464,4,4,4,1,0.9966,0.939,0.2866,TX,Aransas,0.9376,0.9344,0.8612,0.7171,0.8931
48009,TX,Archer County,5734,4,3,3,1,0.865,0.7546,0.6577,TX,Archer,0.2301,0.394,0.584,0.3736,0.0321
48011,TX,Armstrong County,1480,4,4,1,1,1,0.4182,0.4182,TX,Armstrong,0.1356,0.0522,0.2686,0.3657,0.3816
48013,TX,Atascosa County,24218,4,2,1,1,0.5052,0.3774,0.1396,TX,Atascosa,0.7877,0.7285,0.7721,0.9542,0.5681
48015,TX,Austin County,18328,4,4,1,1,0.94,0.3868,0.1368,TX,Austin,0.7613,0.6566,0.9465,0.7753,0.4192
48017,TX,Bailey County,3895,4,4,4,1,0.9997,0.9985,0.1017,TX,Bailey,0.7928,0.5102,0.7906,0.9577,0.8842
48019,TX,Bandera County,17403,4,3,3,1,0.8606,0.8586,0.8314,TX,Bandera,0.6104,0.5926,0.7139,0.6015,0.4303
48021,TX,Bastrop County,42585,4,2,2,1,0.7376,0.5723,0.152,TX,Bastrop,0.8008,0.7126,0.6906,0.8733,0.761
48023,TX,Baylor County,3303,4,3,2,1,0.8398,0.6785,0.6785,TX,Baylor,0.3087,0.3628,0.415,0.5465,0.1881
48025,TX,Bee County,14459,4,4,2,1,0.9372,0.569,0,TX,Bee,0.9472,0.9577,0.6133,0.9609,0.9421
48027,TX,Bell County,167728,4,4,3,1,0.9595,0.8788,0.1204,TX,Bell,0.9214,0.8246,0.8816,0.9004,0.9058
48029,TX,Bexar County,870769,4,4,4,1,0.9255,0.913,0.5745,TX,Bexar,0.92490000000000006,0.8988,0.881,0.971,0.7648
48031,TX,Blanco County,7948,4,4,2,1,0.903,0.7384,0.1821,TX,Blanco,0.3297,0.3485,0.5283,0.6165,0.1722
48033,TX,Borden County,744,4,4,1,1,1,0.4288,0.4288,TX,Borden,0.3396,0.0716,0.992,0.4822,0.1735
48035,TX,Bosque County,14885,4,2,1,1,0.5542,0.3093,0.1946,TX,Bosque,0.6486,0.486,0.937,0.5964,0.4437
48037,TX,Bowie County,51273,4,3,3,1,0.825,0.807,0.3479,TX,Bowie,0.8581,0.7059,0.6827,0.7559,0.964
