county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100
47007,TN,Bledsoe County,6931,4,3,3,1,0.7726,0.7726,0.7722
47009,TN,Blount County,65337,4,4,4,1,0.9129,0.9051,0.342
47011,TN,Bradley County,50788,4,3,3,1,0.8831,0.8735,0.4169
47013,TN,Campbell County,22663,4,2,2,1,0.6991,0.6917,0.1833
47015,TN,Cannon County,7333,4,2,2,1,0.6854,0.6851,0.6829
47017,TN,Carroll County,15561,4,2,2,1,0.5994,0.5983,0.0661
47019,TN,Carter County,30888,4,3,3,1,0.8591,0.854,0.0039
47021,TN,Cheatham County,18924,4,3,3,1,0.8551,0.8471,0.3324
47023,TN,Chester County,8539,4,3,3,1,0.8275,0.8275,0.799
47025,TN,Claiborne County,17986,4,4,4,1,0.9496,0.9496,0.9321
47027,TN,Clay County,5192,4,4,4,1,0.9992,0.9992,0.9992
47029,TN,Cocke County,20723,4,2,2,1,0.6387,0.6267,0.4246
47031,TN,Coffee County,28683,4,4,4,1,0.9133,0.9095,0.562
47033,TN,Crockett County,7618,4,4,4,1,0.9997,0.9997,0.9997
47035,TN,Cumberland County,34602,4,2,2,1,0.7299,0.7265,0.2792
47037,TN,Davidson County,376654,4,4,4,1,0.9919,0.9911,0.6134
47039,TN,Decatur County,8423,4,1,1,1,0.3728,0.3728,0.3714
47041,TN,DeKalb County,11636,4,4,4,1,0.9104,0.9104,0.8884
47043,TN,Dickson County,25701,4,2,2,1,0.6884,0.6779,0.1343
47045,TN,Dyer County,19410,4,4,4,1,0.9936,0.9934,0.8411
47047,TN,Fayette County,20430,4,3,3,1,0.7615,0.7584,0.218
47049,TN,Fentress County,10990,4,4,4,1,0.9999,0.9999,0.9999
47051,TN,Franklin County,22703,4,2,2,1,0.7436,0.741,0.2021
47053,TN,Gibson County,26514,4,4,4,1,0.9234,0.9192,0.754
47055,TN,Giles County,16532,4,1,1,1,0.4727,0.469,0.3977
47057,TN,Grainger County,13600,4,3,3,1,0.8095,0.8021,0.5055
47059,TN,Greene County,37827,4,3,3,1,0.8802,0.879,0.0013
47061,TN,Grundy County,7688,4,3,3,1,0.8897,0.8897,0.8157
47063,TN,Hamblen County,30867,4,4,4,1,0.9831,0.9825,0.8443
47065,TN,Hamilton County,179011,4,4,4,1,0.9959,0.9952,0.9577
47067,TN,Hancock County,4505,4,4,4,1,0.9958,0.9958,0.9958
47069,TN,Hardeman County,12931,4,2,2,1,0.7085,0.7085,0.6168
47071,TN,Hardin County,17636,4,2,2,1,0.5167,0.5144,0.0536
47073,TN,Hawkins County,30859,4,4,4,1,0.9715,0.9706,0.7823
47075,TN,Haywood County,9709,4,3,3,1,0.7629,0.7594,0.2935
47077,TN,Henderson County,15048,4,2,2,1,0.559,0.5549,0.0657
47079,TN,Henry County,20444,4,3,3,1,0.8293,0.8273,0.264
47081,TN,Hickman County,12440,4,3,3,1,0.8726,0.8648,0.6681
47083,TN,Houston County,4702,4,4,4,1,0.9543,0.9543,0.9543
47085,TN,Humphreys County,10354,4,4,4,1,1,1,1
47087,TN,Jackson County,6888,4,4,4,1,0.998,0.998,0.9975
47089,TN,Jefferson County,28689,4,3,3,1,0.8297,0.8212,0.7656
47091,TN,Johnson County,10325,4,3,3,1,0.794,0.7933,0.1554
47093,TN,Knox County,231167,4,4,4,1,0.9865,0.9847,0.707
47095,TN,Lake County,3127,4,4,4,1,1,1,1
47097,TN,Lauderdale County,12433,4,4,4,1,0.9496,0.9476,0.4605
47099,TN,Lawrence County,21860,4,3,3,1,0.7555,0.7546,0.4447
47101,TN,Lewis County,6525,4,4,4,1,0.9779,0.9779,0.9776
47103,TN,Lincoln County,18557,4,2,2,1,0.6993,0.6893,0.148
47105,TN,Loudon County,28070,4,3,3,1,0.853,0.8354,0.2261
47107,TN,McMinn County,27503,4,2,2,1,0.6773,0.6722,0.1325
47109,TN,McNairy County,14351,4,1,1,1,0.4633,0.4623,0.0635
47111,TN,Macon County,12735,4,4,4,1,0.9994,0.9994,0.9994
47113,TN,Madison County,50135,4,4,4,1,0.966,0.9654,0.947
47115,TN,Marion County,15589,4,4,4,1,0.9893,0.9884,0.9738
47117,TN,Marshall County,16165,4,3,2,1,0.7509,0.741,0.4509
47119,TN,Maury County,48366,4,3,3,1,0.8583,0.8542,0.5801
47121,TN,Meigs County,6890,4,2,2,1,0.6009,0.5968,0.1554
47123,TN,Monroe County,23725,4,2,2,1,0.6088,0.5911,0.207
47125,TN,Montgomery County,92961,4,4,4,1,0.9827,0.9823,0.9488
47127,TN,Moore County,3380,4,1,1,1,0.4825,0.4775,0.2571
47129,TN,Morgan County,10120,4,4,4,1,0.9984,0.9982,0.98
47131,TN,Obion County,17645,4,4,4,1,0.9533,0.9531,0.7829
47133,TN,Overton County,12328,4,4,4,1,0.9987,0.9987,0.994
47135,TN,Perry County,5663,4,4,4,1,0.9977,0.9977,0.9977
47137,TN,Pickett County,4182,4,4,4,1,0.9983,0.9983,0.9668
47139,TN,Polk County,9621,4,2,2,1,0.6828,0.6761,0.0318
47141,TN,Putnam County,40197,4,3,3,1,0.878,0.8776,0.3296
47143,TN,Rhea County,17321,4,3,2,1,0.7964,0.553,0.1087
47145,TN,Roane County,28437,4,3,3,1,0.8615,0.8548,0.0442
47147,TN,Robertson County,32732,4,3,3,1,0.8524,0.8482,0.4994
47149,TN,Rutherford County,146467,4,4,4,1,0.9729,0.9709,0.8037
47151,TN,Scott County,11390,4,4,4,1,0.9998,0.9998,0.9998
47153,TN,Sequatchie County,7798,4,3,3,1,0.8662,0.8637,0.8637
47155,TN,Sevier County,66371,4,3,3,1,0.8408,0.828,0.2137
47157,TN,Shelby County,431144,4,4,4,1,0.9788,0.9771,0.4011
47159,TN,Smith County,10485,4,4,4,1,0.9674,0.9674,0.921
47161,TN,Stewart County,7879,4,3,3,1,0.8325,0.8308,0.7171
47163,TN,Sullivan County,85412,4,4,4,1,0.947,0.9453,0.4031
47165,TN,Sumner County,87431,4,4,4,1,0.962,0.961,0.7001
47167,TN,Tipton County,26651,4,4,4,1,0.9109,0.9077,0.6509
47169,TN,Trousdale County,4449,4,4,4,1,0.9537,0.9537,0.9537
47171,TN,Unicoi County,9809,4,4,4,1,0.9714,0.9713,0.9576
47173,TN,Union County,11182,4,2,2,1,0.6941,0.6825,0.1735
47175,TN,Van Buren County,3574,4,3,3,1,0.7734,0.7734,0.7552
47177,TN,Warren County,21051,4,3,3,1,0.8629,0.86240000000000006,0.7072
47179,TN,Washington County,68923,4,4,4,1,0.9398,0.9381,0.5084
47181,TN,Wayne County,8811,4,1,1,1,0.4133,0.413,0.3588
47183,TN,Weakley County,17552,4,3,3,1,0.8104,0.8066,0.5728
47185,TN,White County,14094,4,4,4,1,0.9046,0.9046,0.7371
47187,TN,Williamson County,100215,4,4,4,1,0.9377,0.9329,0.6483
47189,TN,Wilson County,64678,4,4,4,1,0.9239,0.9192,0.6745
48001,TX,Anderson County,26675,4,1,1,1,0.4527,0.4096,0.2012
48003,TX,Andrews County,8692,4,4,3,1,0.9999,0.78,0.4824
48005,TX,Angelina County,43989,4,2,2,1,0.6084,0.5733,0.3101
48007,TX,Aransas County,18464,4,4,4,1,0.9966,0.939,0.2866
48009,TX,Archer County,5734,4,3,3,1,0.865,0.7546,0.6577
48011,TX,Armstrong County,1480,4,4,1,1,1,0.4182,0.4182
48013,TX,Atascosa County,24218,4,2,1,1,0.5052,0.3774,0.1396
48015,TX,Austin County,18328,4,4,1,1,0.94,0.3868,0.1368
48017,TX,Bailey County,3895,4,4,4,1,0.9997,0.9985,0.1017
48019,TX,Bandera County,17403,4,3,3,1,0.8606,0.8586,0.8314
48021,TX,Bastrop County,42585,4,2,2,1,0.7376,0.5723,0.152
48023,TX,Baylor County,3303,4,3,2,1,0.8398,0.6785,0.6785
48025,TX,Bee County,14459,4,4,2,1,0.9372,0.569,0
48027,TX,Bell County,167728,4,4,3,1,0.9595,0.8788,0.1204
48029,TX,Bexar County,870769,4,4,4,1,0.9255,0.913,0.5745
48031,TX,Blanco County,7948,4,4,2,1,0.903,0.7384,0.1821
48033,TX,Borden County,744,4,4,1,1,1,0.4288,0.4288
48035,TX,Bosque County,14885,4,2,1,1,0.5542,0.3093,0.1946
48037,TX,Bowie County,51273,4,3,3,1,0.825,0.807,0.3479
48039,TX,Brazoria County,162159,4,3,3,1,0.8667,0.8424,0.4547
48041,TX,Brazos County,106546,4,4,2,1,0.9547,0.6851,0.1729
48043,TX,Brewster County,7343,4,4,1,1,1,0.3625,0.3625
48045,TX,Briscoe County,1454,4,4,1,1,1,0.3624,0
48047,TX,Brooks County,4148,4,4,3,1,1,0.7763,0.7572
48049,TX,Brown County,23570,4,4,2,1,0.9896,0.5621,0.5621
48051,TX,Burleson County,13185,4,2,1,1,0.536,0.1845,0.1845
48053,TX,Burnet County,29815,4,3,2,1,0.8554,0.5443,0.0035
48055,TX,Caldwell County,20278,4,3,2,1,0.793,0.5537,0.0061
48057,TX,Calhoun County,13721,4,3,3,1,0.8396,0.8391,0.2804
48059,TX,Callahan County,9455,4,4,2,1,0.919,0.5518,0.4643
48061,TX,Cameron County,176561,4,4,4,1,0.993,0.968,0.8711
48063,TX,Camp County,8782,4,4,3,1,0.9348,0.8236,0.1956
48065,TX,Carson County,3976,4,4,1,1,1,0.4811,0.1124
48067,TX,Cass County,20032,4,1,1,1,0.3571,0.1146,0.114
48069,TX,Castro County,4405,4,4,2,1,1,0.588,0.5687
48071,TX,Chambers County,21326,4,3,3,1,0.8038,0.7592,0.2787
48073,TX,Cherokee County,28035,4,1,1,1,0.3785,0.3325,0.2199
48075,TX,Childress County,4054,4,4,3,1,1,0.8111,0.8111
48077,TX,Clay County,7627,4,4,2,1,0.9291,0.7437,0.7157
48079,TX,Cochran County,1956,4,4,2,1,1,0.7301,0.5317
48081,TX,Coke County,3843,4,4,1,1,0.9519,0.032,0.032
48083,TX,Coleman County,7911,4,3,1,1,0.8701,0.4793,0.4793
48085,TX,Collin County,437942,4,4,3,1,0.9428,0.8973,0.5365
48087,TX,Collingsworth County,2583,4,4,2,1,1,0.5273,0.5273
48089,TX,Colorado County,15813,4,2,1,1,0.5924,0.3616,0.0215
48091,TX,Comal County,81039,4,4,4,1,0.9267,0.9183,0.6182
48093,TX,Comanche County,10201,4,2,1,1,0.711,0.4505,0.4505
48095,TX,Concho County,3056,4,4,1,1,0.9296,0.2814,0.2814
48097,TX,Cooke County,25061,4,3,2,1,0.8719,0.6436,0.4926
48099,TX,Coryell County,29564,4,3,2,1,0.8725,0.5621,0.0149
48101,TX,Cottle County,1537,4,4,3,1,1,0.8842,0.0618
48103,TX,Crane County,2330,4,4,1,1,0.9983,0.0094,0.0094
48105,TX,Crockett County,2880,4,4,1,1,1,3e-4,3e-4
48107,TX,Crosby County,3920,4,4,3,1,1,0.7548,0.4671
48109,TX,Culberson County,1877,4,4,2,1,1,0.536,0.536
48111,TX,Dallam County,4199,4,4,4,1,1,0.9395,0.939
48113,TX,Dallas County,1114333,4,4,4,1,0.9409,0.9294,0.5452
48115,TX,Dawson County,6717,4,4,4,1,1,0.9271,0.9271
48117,TX,Deaf Smith County,9039,4,4,4,1,1,0.953,0.953
48119,TX,Delta County,3612,4,4,1,1,0.9336,0.1611,0.152
48121,TX,Denton County,382296,4,4,3,1,0.9369,0.8928,0.5943
48123,TX,DeWitt County,14651,4,1,1,1,0.3634,0.3433,0.0111
48125,TX,Dickens County,1975,4,4,4,1,1,0.9114,0
48127,TX,Dimmit County,5969,4,2,2,1,0.6427,0.604,8e-4
48129,TX,Donley County,3182,4,4,1,1,1,0.0336,0.0336
48131,TX,Duval County,7130,4,4,1,1,0.9736,0.4035,0.0635
48133,TX,Eastland County,13915,4,3,1,1,0.8422,0.4102,0.0516
48135,TX,Ector County,78726,4,4,3,1,0.9936,0.8775,0.2919
48137,TX,Edwards County,3172,4,3,1,1,0.796,0.0763,0.0025
48139,TX,Ellis County,80357,4,4,2,1,0.9507,0.7059,0.266
48141,TX,El Paso County,349834,4,4,4,1,0.9989,0.9366,0.3693
48143,TX,Erath County,23981,4,3,2,1,0.8144,0.675,0.2137
48145,TX,Falls County,10935,4,2,1,1,0.5301,0.0723,0.0155
48147,TX,Fannin County,19625,4,2,1,1,0.7389,0.3174,0.1752
48149,TX,Fayette County,19428,4,2,1,1,0.5231,0.4872,0.3624
48151,TX,Fisher County,3320,4,4,1,1,1,0.3422,0.1009
48153,TX,Floyd County,4366,4,4,2,1,1,0.5525,0.1965
48155,TX,Foard County,1210,4,4,2,1,1,0.5727,0.5711
48157,TX,Fort Bend County,303179,4,4,4,1,0.9583,0.9389,0.5979
48159,TX,Franklin County,7675,4,3,3,1,0.879,0.753,0.5923
48161,TX,Freestone County,14253,4,3,1,1,0.8148,0.4145,0.1348
48163,TX,Frio County,9096,4,2,2,1,0.6992,0.6936,0.2652
48165,TX,Gaines County,11428,4,4,4,1,1,0.9447,0.1411
48167,TX,Galveston County,173970,4,4,4,1,0.9372,0.9321,0.5681
48169,TX,Garza County,3347,4,4,3,1,1,0.769,0.6098
48171,TX,Gillespie County,23658,4,4,1,1,0.9426,0.4746,0.2679
48173,TX,Glasscock County,1141,4,4,3,1,0.9825,0.7572,0.7572
48175,TX,Goliad County,6030,4,2,1,1,0.5833,0,0
48177,TX,Gonzales County,14463,4,1,1,1,0.4592,0.4565,0.4442
48179,TX,Gray County,13228,4,4,3,1,1,0.7948,0.0434
48181,TX,Grayson County,69902,4,4,3,1,0.9554,0.8611,0.2761
48183,TX,Gregg County,63424,4,4,4,1,0.9285,0.9264,0.1719
48185,TX,Grimes County,18713,4,2,1,1,0.7309,0.4151,0.4142
48187,TX,Guadalupe County,76817,4,4,3,1,0.9008,0.8975,0.4679
48189,TX,Hale County,16836,4,4,3,1,1,0.8452,0.6441
48191,TX,Hall County,2812,4,4,2,1,1,0.6682,0.5014
48193,TX,Hamilton County,7409,4,2,1,1,0.6831,0.4048,0.4048
48195,TX,Hansford County,3493,4,4,3,1,1,0.7541,0.7541
48197,TX,Hardeman County,3140,4,4,1,1,1,0.3061,0.3061
48199,TX,Hardin County,29201,4,3,3,1,0.7881,0.7619,0.0468
48201,TX,Harris County,2006240,4,4,4,1,0.9487,0.9366,0.5229
48203,TX,Harrison County,34599,4,2,1,1,0.6859,0.2639,0.0876
48205,TX,Hartley County,2810,4,4,2,1,1,0.6822,0.6822
48207,TX,Haskell County,4874,4,4,2,1,0.9542,0.7327,0.7327
48209,TX,Hays County,103337,4,4,3,1,0.9556,0.8662,0.1602
48211,TX,Hemphill County,2759,4,4,2,1,1,0.7485,0.7485
48213,TX,Henderson County,54389,4,2,1,1,0.6283,0.329,0
48215,TX,Hidalgo County,342605,4,4,4,1,0.9979,0.9334,0.4018
48217,TX,Hill County,23010,4,3,1,1,0.7607,0.2173,0.0629
48219,TX,Hockley County,12004,4,4,2,1,0.9953,0.6674,0.63
48221,TX,Hood County,35485,4,3,2,1,0.8829,0.7186,0.1494
48223,TX,Hopkins County,20529,4,4,2,1,0.9526,0.583,0.4851
48225,TX,Houston County,16567,4,1,1,1,0.3821,0.2427,0.154
48227,TX,Howard County,17276,4,4,3,1,0.9778,0.7645,0.1582
48229,TX,Hudspeth County,2038,4,4,1,1,1,0.0079,0
48231,TX,Hunt County,50304,4,4,2,1,0.9462,0.5873,0.2445
48233,TX,Hutchinson County,12285,4,4,3,1,1,0.8439,0.0481
48235,TX,Irion County,1256,4,4,1,1,0.9705,0.0016,0
48237,TX,Jack County,6568,4,3,2,1,0.8235,0.5671,0.3202
48239,TX,Jackson County,9459,4,3,2,1,0.837,0.6049,0.2501
48241,TX,Jasper County,21087,4,1,1,1,0.336,0.3096,0
48243,TX,Jeff Davis County,2138,4,2,1,1,0.7198,0.1342,0.1342
48245,TX,Jefferson County,122472,4,4,4,1,0.9098,0.9039,0.4096
48247,TX,Jim Hogg County,2923,4,4,1,1,1,0.092,0.092
48249,TX,Jim Wells County,23025,4,4,2,1,0.9912,0.61240000000000006,0.2551
48251,TX,Johnson County,79629,4,4,3,1,0.962,0.8585,0.7858
48253,TX,Jones County,10069,4,4,1,1,0.9616,0.4452,0.2349
48255,TX,Karnes County,8801,4,1,1,1,0.4089,0,0
48257,TX,Kaufman County,63231,4,4,2,1,0.9686,0.5871,0.4084
48259,TX,Kendall County,24786,4,4,3,1,0.9196,0.8071,0.7518
48261,TX,Kenedy County,324,4,4,1,1,1,0.0154,0.0093
48263,TX,Kent County,965,4,4,3,1,1,0.8404,0
48265,TX,Kerr County,32433,4,3,3,1,0.8826,0.8111,0.6226
48267,TX,Kimble County,5185,4,1,1,1,0.449,0.3495,0.3495
48269,TX,King County,321,4,4,3,1,1,0.7819,0.0093
48271,TX,Kinney County,2480,4,4,1,1,1,4e-4,0
48273,TX,Kleberg County,16597,4,4,3,1,0.9986,0.7865,0.0062
48275,TX,Knox County,2665,4,4,3,1,1,0.8158,0.8158
48277,TX,Lamar County,32489,4,3,1,1,0.7797,0.4992,0.3616
48279,TX,Lamb County,8013,4,4,3,1,1,0.8169,0.4956
48281,TX,Lampasas County,12665,4,3,1,1,0.8917,0.3455,0.2225
48283,TX,La Salle County,4492,4,2,2,1,0.6979,0.5933,0.0683
48285,TX,Lavaca County,15984,4,2,1,1,0.5016,0.419,0.1624
48287,TX,Lee County,11901,4,2,1,1,0.6927,0.3459,0.2909
48289,TX,Leon County,12228,4,1,1,1,0.3203,0.116,0.0536
48291,TX,Liberty County,46630,4,2,2,1,0.5585,0.5331,0.2388
48293,TX,Limestone County,14347,4,3,1,1,0.8812,0.48,0.0088
48295,TX,Lipscomb County,2573,4,4,1,1,1,0.3809,0.3809
48297,TX,Live Oak County,9417,4,3,1,1,0.7667,0.3309,0.2931
48299,TX,Llano County,20517,4,3,2,1,0.835,0.5175,0.1067
48301,TX,Loving County,260,4,4,1,1,1,0,0
48303,TX,Lubbock County,147805,4,4,3,1,0.9878,0.8828,0.5947
48305,TX,Lynn County,3715,4,4,3,1,1,0.8996,0.8829
48307,TX,McCulloch County,6648,4,4,3,1,0.9487,0.8676,0.2401
48309,TX,McLennan County,124808,4,4,3,1,0.9248,0.8201,0.2893
48311,TX,McMullen County,1141,4,2,1,1,0.6091,0.4943,0.4943
48313,TX,Madison County,7086,4,3,2,1,0.8703,0.5401,0.2213
48315,TX,Marion County,7473,4,1,1,1,0.269,0.0982,0.0982
48317,TX,Martin County,3569,4,4,3,1,0.9316,0.8232,0.8232
48319,TX,Mason County,4647,4,2,1,1,0.6525,0.3505,0.3505
48321,TX,Matagorda County,23659,4,3,3,1,0.7968,0.7606,0.408
48323,TX,Maverick County,22978,4,4,4,1,0.999,0.9108,0.0306
48325,TX,Medina County,27417,4,1,1,1,0.4313,0.3511,0.0882
48327,TX,Menard County,2689,4,3,1,1,0.846,0.0037,0.0037
48329,TX,Midland County,83052,4,3,3,1,0.8939,0.7814,0.4618
48331,TX,Milam County,15787,4,3,1,1,0.8638,0.2471,0.1279
48333,TX,Mills County,5482,4,4,4,1,0.9031,0.9009,0.9009
48335,TX,Mitchell County,5057,4,4,1,1,1,0.441,0.441
48337,TX,Montague County,13719,4,3,2,1,0.855,0.5856,0.4656
48339,TX,Montgomery County,271146,4,3,3,1,0.8328,0.817,0.6003
48341,TX,Moore County,10146,4,4,2,1,1,0.7308,0.6276
48343,TX,Morris County,8236,4,1,1,1,0.4771,0.3373,0.3373
48345,TX,Motley County,1263,4,4,3,1,1,0.8892,0.015
48347,TX,Nacogdoches County,36026,4,2,2,1,0.5692,0.5508,0.015
48349,TX,Navarro County,29897,4,4,2,1,0.9414,0.5289,0.0178
48351,TX,Newton County,8472,4,1,1,1,0.1204,2e-4,0
48353,TX,Nolan County,9612,4,4,2,1,1,0.609,0.0319
48355,TX,Nueces County,170477,4,4,4,1,1,0.9152,0.4965
48357,TX,Ochiltree County,5984,4,4,3,1,1,0.7966,0.4281
48359,TX,Oldham County,1241,4,4,1,1,1,0.4875,0.4875
48361,TX,Orange County,42443,4,3,3,1,0.8604,0.8409,0.141
48363,TX,Palo Pinto County,20755,4,3,1,1,0.77,0.3594,0.0156
48365,TX,Panola County,15245,4,1,1,1,0.3856,0.0684,0.0332
48367,TX,Parker County,71082,4,4,2,1,0.9602,0.7439,0.2516
48369,TX,Parmer County,5169,4,4,3,1,1,0.7934,0.6856
48371,TX,Pecos County,7672,4,4,1,1,1,0.143,0.143
48373,TX,Polk County,32112,4,2,2,1,0.6093,0.5556,0.504
48375,TX,Potter County,57111,4,4,3,1,1,0.8786,0.7075
48377,TX,Presidio County,4383,4,4,2,1,1,0.6619,0.6619
48379,TX,Rains County,8018,4,4,2,1,0.9974,0.6487,0.3183
48381,TX,Randall County,67417,4,4,3,1,1,0.8596,0.7632
48383,TX,Reagan County,2353,4,4,1,1,1,0.0463,0.0463
48385,TX,Real County,3737,4,2,1,1,0.6452,0.4782,0.4356
48387,TX,Red River County,9224,4,1,1,1,0.4331,0.2495,0.2495
48389,TX,Reeves County,7846,4,4,2,1,0.9895,0.5199,0.0459
48391,TX,Refugio County,4547,4,3,2,1,0.8164,0.5265,0
48393,TX,Roberts County,798,4,4,1,1,1,0,0
48395,TX,Robertson County,12003,4,3,1,1,0.8267,0.3083,0.3075
48397,TX,Rockwall County,43142,4,4,3,1,0.9916,0.8817,0.4702
48399,TX,Runnels County,7422,4,4,1,1,0.9392,0.4667,0.0096
48401,TX,Rusk County,26991,4,2,2,1,0.5165,0.5092,0.2871
48403,TX,Sabine County,10756,4,1,1,1,0.2262,0.0411,0.0275
48405,TX,San Augustine County,7736,4,1,1,1,0.1929,0.0018,0
48407,TX,San Jacinto County,16484,4,1,1,1,0.4409,0.431,0.4031
48409,TX,San Patricio County,34969,4,4,3,1,0.9958,0.8499,0.2397
48411,TX,San Saba County,5633,4,2,2,1,0.675,0.673,0.673
48413,TX,Schleicher County,2214,4,4,1,1,1,9e-4,0
48415,TX,Scurry County,9382,4,4,2,1,0.9832,0.6112,0
48417,TX,Shackelford County,2758,4,3,1,1,0.789,0.3756,0.0729
48419,TX,Shelby County,16567,4,1,1,1,0.2315,0.0304,0.0283
48421,TX,Sherman County,1739,4,4,3,1,1,0.8114,0.8114
48423,TX,Smith County,117613,4,2,2,1,0.5958,0.5583,0.0559
48425,TX,Somervell County,5008,4,2,1,1,0.5583,0.3281,0.0835
48427,TX,Starr County,27483,4,4,3,1,1,0.875,0.1111
48429,TX,Stephens County,6449,4,4,1,1,0.9009,0.0053,0.0053
48431,TX,Sterling County,1011,4,4,1,1,1,0,0
48433,TX,Stonewall County,1602,4,4,3,1,1,0.794,0.593
48435,TX,Sutton County,3303,4,4,2,1,0.9915,0.6128,0.6128
48437,TX,Swisher County,4399,4,4,1,1,1,0.4421,0
48439,TX,Tarrant County,875213,4,4,4,1,0.9476,0.923,0.5391
48441,TX,Taylor County,70625,4,4,3,1,0.995,0.8933,0.7423
48443,TX,Terrell County,1220,4,4,2,1,1,0.6205,0.6205
48445,TX,Terry County,7003,4,4,4,1,1,0.912,0.912
48447,TX,Throckmorton County,1897,4,2,1,1,0.6985,0.2103,0.2103
48449,TX,Titus County,16438,4,3,2,1,0.7979,0.6183,0.3502
48451,TX,Tom Green County,58744,4,4,3,1,0.9998,0.8965,0.6016
48453,TX,Travis County,611345,4,4,4,1,0.9461,0.9199,0.5127
48455,TX,Trinity County,11306,4,1,1,1,0.1754,0.0054,0
48457,TX,Tyler County,12457,4,1,1,1,0.2351,0.2155,0.0644
48459,TX,Upshur County,21921,4,2,2,1,0.6207,0.5743,0.5553
48461,TX,Upton County,2404,4,4,1,1,1,0.0578,0.0578
48463,TX,Uvalde County,15038,4,3,2,1,0.7661,0.72,0.1355
48465,TX,Val Verde County,22831,4,4,3,1,1,0.8489,0.048
48467,TX,Van Zandt County,35214,4,3,2,1,0.8902,0.6189,0.2142
48469,TX,Victoria County,46671,4,4,3,1,0.9091,0.7997,0.2098
48471,TX,Walker County,33170,4,2,2,1,0.643,0.5851,0.285
48473,TX,Waller County,26174,4,3,1,1,0.84,0.3599,0.2062
48475,TX,Ward County,7510,4,4,1,1,0.9454,0,0
48477,TX,Washington County,20094,4,4,1,1,0.9704,0.4232,0.1709
48479,TX,Webb County,97443,4,4,4,1,0.9985,0.9005,0.1178
48481,TX,Wharton County,22681,4,3,2,1,0.7779,0.6244,0.1603
48483,TX,Wheeler County,4534,4,4,1,1,1,0,0
48485,TX,Wichita County,61895,4,4,4,1,0.9572,0.92,0.469
48487,TX,Wilbarger County,7976,4,4,3,1,0.9556,0.8532,0.8024
48489,TX,Willacy County,8876,4,4,3,1,1,0.8818,0.8431
48491,TX,Williamson County,264432,4,4,3,1,0.9572,0.8889,0.2335
48493,TX,Wilson County,22854,4,2,1,1,0.6238,0.4097,0.2684
48495,TX,Winkler County,4469,4,3,1,1,0.8422,0,0
48497,TX,Wise County,33573,4,4,2,1,0.9955,0.7389,0.0985
48499,TX,Wood County,30113,4,3,2,1,0.8465,0.6929,0.5016
48501,TX,Yoakum County,4190,4,4,2,1,1,0.5115,0.5115
48503,TX,Young County,11254,4,4,3,1,0.9252,0.8148,0.7485
48505,TX,Zapata County,8260,4,4,3,1,1,0.8272,0.1535
48507,TX,Zavala County,5687,4,2,2,1,0.6532,0.5565,2e-4
49001,UT,Beaver County,3551,4,4,1,1,0.9592,0.4785,0.1453
49003,UT,Box Elder County,22867,4,4,3,1,0.9804,0.8316,0.6265
49005,UT,Cache County,48788,4,4,3,1,1,0.8966,0.0498
49007,UT,Carbon County,11784,4,4,4,1,1,0.9386,0.9386
49009,UT,Daggett County,1441,4,4,1,1,1,0.4087,0.4087
49011,UT,Davis County,129996,4,4,4,1,1,0.9839,0.6055
49013,UT,Duchesne County,11750,4,4,1,1,1,0.4438,0.4438
49015,UT,Emery County,5234,4,4,4,1,1,0.9494,0.9494
49017,UT,Garfield County,4216,4,4,2,1,1,0.5417,0.5417
49019,UT,Grand County,6119,4,4,4,1,1,0.9673,0.9673
49021,UT,Iron County,24892,4,4,3,1,1,0.7844,0.6727
49023,UT,Juab County,4746,4,4,3,1,1,0.7729,0.5525
49025,UT,Kane County,7091,4,4,1,1,1,0.4534,0.4534
49027,UT,Millard County,6617,4,4,2,1,1,0.5524,0.0135
49029,UT,Morgan County,4361,4,4,4,1,0.9979,0.9282,0.5799
49031,UT,Piute County,1222,4,4,1,1,1,0.3216,0.3216
49033,UT,Rich County,3640,4,2,1,1,0.7437,0.3547,0.2357
49035,UT,Salt Lake County,487028,4,4,4,1,1,0.9799,0.5694
49037,UT,San Juan County,6681,4,4,1,1,1,0.4926,0.4926
49039,UT,Sanpete County,13535,4,4,2,1,1,0.6624,0.4266
49041,UT,Sevier County,10598,4,4,3,1,1,0.7855,0.1272
49043,UT,Summit County,28279,4,4,3,1,0.9844,0.8023,0.4561
49045,UT,Tooele County,26087,4,4,4,1,1,0.9246,0.5725
49047,UT,Uintah County,16338,4,4,3,1,1,0.7627,0.7627
49049,UT,Utah County,228743,4,4,4,1,1,0.9471,0.6004
49051,UT,Wasatch County,16241,4,4,2,1,0.9488,0.748,0.3035
49053,UT,Washington County,83950,4,4,1,1,1,0.4364,0.2022
49055,UT,Wayne County,2357,4,4,2,1,1,0.6487,0.6487
49057,UT,Weber County,105785,4,4,4,1,1,0.9382,0.1857
50001,VT,Addison County,20014,4,4,2,1,0.9207,0.6314,0.1045
50003,VT,Bennington County,23553,4,4,3,1,0.9761,0.8692,0.3473
50005,VT,Caledonia County,17742,4,2,2,1,0.6056,0.5843,0.0762
50007,VT,Chittenden County,81854,4,4,4,1,0.9927,0.9565,0.361
50009,VT,Essex County,5247,4,4,1,1,0.9001,0.2946,0.0562
